tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
26624, 155, 25, 0.700000, 0.500000, 24, 100, 0.004472, 0.329441
27136, 155, 25, 0.700000, 0.500000, 24, 100, 0.003919, 0.325779
27648, 155, 25, 0.700000, 0.500000, 24, 100, 0.004259, 0.327240
28160, 155, 25, 0.700000, 0.500000, 24, 100, 0.004102, 0.327694
28672, 155, 25, 0.700000, 0.500000, 24, 100, 0.004403, 0.329182
29184, 155, 25, 0.700000, 0.500000, 24, 100, 0.004328, 0.329540
29696, 155, 25, 0.700000, 0.500000, 24, 100, 0.004158, 0.329393
30208, 155, 25, 0.700000, 0.500000, 24, 100, 0.004425, 0.326194
30720, 155, 25, 0.700000, 0.500000, 24, 100, 0.004382, 0.326435
31232, 155, 25, 0.700000, 0.500000, 24, 100, 0.004429, 0.327560
31744, 155, 25, 0.700000, 0.500000, 24, 100, 0.004246, 0.328467
32256, 155, 25, 0.700000, 0.500000, 24, 100, 0.004253, 0.329584
32768, 155, 25, 0.700000, 0.500000, 24, 100, 0.004859, 0.331393
33280, 155, 25, 0.700000, 0.500000, 24, 100, 0.004006, 0.328621
33792, 155, 25, 0.700000, 0.500000, 24, 100, 0.004222, 0.331051
34304, 155, 25, 0.700000, 0.500000, 24, 100, 0.004177, 0.327066
34816, 155, 25, 0.700000, 0.500000, 24, 100, 0.004312, 0.328668
35328, 155, 25, 0.700000, 0.500000, 24, 100, 0.003831, 0.327259
35840, 155, 25, 0.700000, 0.500000, 24, 100, 0.004116, 0.328414
36352, 155, 25, 0.700000, 0.500000, 24, 100, 0.003710, 0.325762
36864, 155, 25, 0.700000, 0.500000, 24, 100, 0.004571, 0.329130
37376, 155, 25, 0.700000, 0.500000, 24, 100, 0.003985, 0.328496
37888, 155, 25, 0.700000, 0.500000, 24, 100, 0.004704, 0.329523
38400, 155, 25, 0.700000, 0.500000, 24, 100, 0.004529, 0.326271
38912, 155, 25, 0.700000, 0.500000, 24, 100, 0.004278, 0.329262
39424, 155, 25, 0.700000, 0.500000, 24, 100, 0.004015, 0.328509
39936, 155, 25, 0.700000, 0.500000, 24, 100, 0.004178, 0.330352
40448, 155, 25, 0.700000, 0.500000, 24, 100, 0.004427, 0.329172
40960, 155, 25, 0.700000, 0.500000, 24, 100, 0.004231, 0.327981
41472, 155, 25, 0.700000, 0.500000, 24, 100, 0.004015, 0.328389
41984, 155, 25, 0.700000, 0.500000, 24, 100, 0.004030, 0.329000
42496, 155, 25, 0.700000, 0.500000, 24, 100, 0.004415, 0.328087
43008, 155, 25, 0.700000, 0.500000, 24, 100, 0.004204, 0.328572
43520, 155, 25, 0.700000, 0.500000, 24, 100, 0.004140, 0.327329
44032, 155, 25, 0.700000, 0.500000, 24, 100, 0.004470, 0.329535
44544, 155, 25, 0.700000, 0.500000, 24, 100, 0.003515, 0.328437
45056, 155, 25, 0.700000, 0.500000, 24, 100, 0.004502, 0.331881
45568, 155, 25, 0.700000, 0.500000, 24, 100, 0.004302, 0.327657
46080, 155, 25, 0.700000, 0.500000, 24, 100, 0.004025, 0.327077
46592, 155, 25, 0.700000, 0.500000, 24, 100, 0.003727, 0.329414
47104, 155, 25, 0.700000, 0.500000, 24, 100, 0.003670, 0.328012
47616, 155, 25, 0.700000, 0.500000, 24, 100, 0.003867, 0.326271
48128, 155, 25, 0.700000, 0.500000, 24, 100, 0.004031, 0.326196
48640, 155, 25, 0.700000, 0.500000, 24, 100, 0.004156, 0.331376
49152, 155, 25, 0.700000, 0.500000, 24, 100, 0.004715, 0.332332
