tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
20224, 155, 50, 0.800000, 0.500000, 10, 100, 0.023104, 5.707279
20480, 155, 50, 0.800000, 0.500000, 10, 100, 0.024534, 5.714588
20736, 155, 50, 0.800000, 0.500000, 10, 100, 0.023602, 5.709651
20992, 155, 50, 0.800000, 0.500000, 10, 100, 0.023772, 5.713590
21248, 155, 50, 0.800000, 0.500000, 10, 100, 0.024547, 5.706824
21504, 155, 50, 0.800000, 0.500000, 10, 100, 0.024572, 5.711549
21760, 155, 50, 0.800000, 0.500000, 10, 100, 0.023027, 5.711626
22016, 155, 50, 0.800000, 0.500000, 10, 100, 0.023123, 5.713349
22272, 155, 50, 0.800000, 0.500000, 10, 100, 0.022814, 5.695374
22528, 155, 50, 0.800000, 0.500000, 10, 100, 0.023927, 5.708211
22784, 155, 50, 0.800000, 0.500000, 10, 100, 0.024454, 5.711280
23040, 155, 50, 0.800000, 0.500000, 10, 100, 0.023611, 5.707074
23296, 155, 50, 0.800000, 0.500000, 10, 100, 0.023268, 5.711776
23552, 155, 50, 0.800000, 0.500000, 10, 100, 0.025036, 5.714747
23808, 155, 50, 0.800000, 0.500000, 10, 100, 0.022956, 5.703279
24064, 155, 50, 0.800000, 0.500000, 10, 100, 0.024405, 5.713583
24320, 155, 50, 0.800000, 0.500000, 10, 100, 0.025197, 5.710759
24576, 155, 50, 0.800000, 0.500000, 10, 100, 0.023311, 5.700879
24832, 155, 50, 0.800000, 0.500000, 10, 100, 0.023839, 5.700774
25088, 155, 50, 0.800000, 0.500000, 10, 100, 0.023535, 5.715508
25344, 155, 50, 0.800000, 0.500000, 10, 100, 0.022799, 5.699541
25600, 155, 50, 0.800000, 0.500000, 10, 100, 0.024402, 5.711799
0, 155, 50, 0.900000, 0.500000, 10, 100, 0.000833, 13.640885
256, 155, 50, 0.900000, 0.500000, 10, 100, 0.000822, 13.637869
512, 155, 50, 0.900000, 0.500000, 10, 100, 0.000969, 13.638755
