tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
10464, 155, 50, 0.987500, 1, 100, 1.700336
10496, 155, 50, 0.987500, 1, 100, 1.703869
10528, 155, 50, 0.987500, 1, 100, 1.701278
10560, 155, 50, 0.987500, 1, 100, 1.705065
10592, 155, 50, 0.987500, 1, 100, 1.702984
10624, 155, 50, 0.987500, 1, 100, 1.702138
10656, 155, 50, 0.987500, 1, 100, 1.701707
10688, 155, 50, 0.987500, 1, 100, 1.698645
10720, 155, 50, 0.987500, 1, 100, 1.702666
10752, 155, 50, 0.987500, 1, 100, 1.696647
10784, 155, 50, 0.987500, 1, 100, 1.698418
10816, 155, 50, 0.987500, 1, 100, 1.702642
10848, 155, 50, 0.987500, 1, 100, 1.704349
10880, 155, 50, 0.987500, 1, 100, 1.701418
10912, 155, 50, 0.987500, 1, 100, 1.705259
10944, 155, 50, 0.987500, 1, 100, 1.700029
10976, 155, 50, 0.987500, 1, 100, 1.702729
11008, 155, 50, 0.987500, 1, 100, 1.705895
11040, 155, 50, 0.987500, 1, 100, 1.703325
11072, 155, 50, 0.987500, 1, 100, 1.705282
11104, 155, 50, 0.987500, 1, 100, 1.703280
11136, 155, 50, 0.987500, 1, 100, 1.701413
11168, 155, 50, 0.987500, 1, 100, 1.706255
11200, 155, 50, 0.987500, 1, 100, 1.701306
11232, 155, 50, 0.987500, 1, 100, 1.701680
11264, 155, 50, 0.987500, 1, 100, 1.698291
11296, 155, 50, 0.987500, 1, 100, 1.701359
11328, 155, 50, 0.987500, 1, 100, 1.705854
11360, 155, 50, 0.987500, 1, 100, 1.702422
11392, 155, 50, 0.987500, 1, 100, 1.699871
11424, 155, 50, 0.987500, 1, 100, 1.703789
11456, 155, 50, 0.987500, 1, 100, 1.697388
11488, 155, 50, 0.987500, 1, 100, 1.706047
11520, 155, 50, 0.987500, 1, 100, 1.698761
11552, 155, 50, 0.987500, 1, 100, 1.703971
11584, 155, 50, 0.987500, 1, 100, 1.701178
11616, 155, 50, 0.987500, 1, 100, 1.697716
11648, 155, 50, 0.987500, 1, 100, 1.697279
11680, 155, 50, 0.987500, 1, 100, 1.702301
11712, 155, 50, 0.987500, 1, 100, 1.704019
11744, 155, 50, 0.987500, 1, 100, 1.699849
11776, 155, 50, 0.987500, 1, 100, 1.701961
11808, 155, 50, 0.987500, 1, 100, 1.700029
11840, 155, 50, 0.987500, 1, 100, 1.703014
11872, 155, 50, 0.987500, 1, 100, 1.697983
11904, 155, 50, 0.987500, 1, 100, 1.703274
11936, 155, 50, 0.987500, 1, 100, 1.702815
11968, 155, 50, 0.987500, 1, 100, 1.702183
12000, 155, 50, 0.987500, 1, 100, 1.700945
12032, 155, 50, 0.987500, 1, 100, 1.701557
12064, 155, 50, 0.987500, 1, 100, 1.697212
12096, 155, 50, 0.987500, 1, 100, 1.699130
12128, 155, 50, 0.987500, 1, 100, 1.703299
12160, 155, 50, 0.987500, 1, 100, 1.704998
12192, 155, 50, 0.987500, 1, 100, 1.694790
12224, 155, 50, 0.987500, 1, 100, 1.699541
12256, 155, 50, 0.987500, 1, 100, 1.703991
12288, 155, 50, 0.987500, 1, 100, 1.705726
12320, 155, 50, 0.987500, 1, 100, 1.705127
12352, 155, 50, 0.987500, 1, 100, 1.703989
12384, 155, 50, 0.987500, 1, 100, 1.705487
12416, 155, 50, 0.987500, 1, 100, 1.705914
