tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
7680, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.869493
7936, 155, 0, 0.900000, 0.500000, 10, 100, 0.000004, 11.882983
8192, 155, 0, 0.900000, 0.500000, 10, 100, 0.000005, 11.859256
8448, 155, 0, 0.900000, 0.500000, 10, 100, 0.000001, 11.877917
8704, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.874227
8960, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.861204
9216, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.870747
9472, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.878134
9728, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.862484
9984, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.869217
10240, 155, 0, 0.900000, 0.500000, 10, 100, 0.000029, 11.868330
10496, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.875214
10752, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.872537
11008, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.882782
11264, 155, 0, 0.900000, 0.500000, 10, 100, 0.000006, 11.867198
