tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,ratio,average_loss_pure,average_loss_all
25600, 155, 0, 0.610000, 0.500000, 58, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 59, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 60, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 61, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 62, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 63, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 64, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 65, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 66, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 67, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 68, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 69, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 70, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 71, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 72, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 73, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 74, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 75, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 76, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 77, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 78, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 79, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 80, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 81, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 82, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 83, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 84, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 85, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 86, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 87, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 88, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 89, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 90, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 91, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 92, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 93, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 94, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 95, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 96, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 97, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 98, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 99, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 100, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 1, 100, 1.001000, 0.000000, 31.002588
