tau,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
6400, 0.002509, 0.004618, 1.023923, 15.419981
6656, 0.001951, 0.003991, 1.022253, 15.397078
6912, 0.002481, 0.004590, 1.026058, 15.407794
7168, 0.001897, 0.004052, 1.020420, 15.435840
7424, 0.002011, 0.004004, 1.019674, 15.414465
7680, 0.001810, 0.004030, 1.023310, 15.421733
7936, 0.002106, 0.004352, 1.018203, 15.407921
8192, 0.002179, 0.004217, 1.024510, 15.427316
8448, 0.001828, 0.004085, 1.020990, 15.424398
8704, 0.002113, 0.004379, 1.023320, 15.427416
8960, 0.001830, 0.004167, 1.023460, 15.435930
9216, 0.002138, 0.004591, 1.021689, 15.403529
9472, 0.001632, 0.003776, 1.025630, 15.406459
9728, 0.001953, 0.004441, 1.027685, 15.430202
9984, 0.001934, 0.004381, 1.020942, 15.418041
10240, 0.001638, 0.004089, 1.024841, 15.414565
10496, 0.001751, 0.004462, 1.019799, 15.434323
10752, 0.001718, 0.004110, 1.023577, 15.398234
11008, 0.001779, 0.004946, 1.019277, 15.411483
11264, 0.001470, 0.003898, 1.023568, 15.410929
11520, 0.001862, 0.004683, 1.022466, 15.418849
11776, 0.001688, 0.004903, 1.022712, 15.423876
12032, 0.001369, 0.003668, 1.015236, 15.400833
12288, 0.001222, 0.003747, 1.020465, 15.396366
12544, 0.001560, 0.004397, 1.021709, 15.413200
12800, 0.001487, 0.004054, 1.021627, 15.429282
13056, 0.001639, 0.004732, 1.020676, 15.399549
13312, 0.001767, 0.005098, 1.028484, 15.419542
13568, 0.001296, 0.003693, 1.023669, 15.416179
13824, 0.001181, 0.003443, 1.022099, 15.405031
14080, 0.001271, 0.004087, 1.017936, 15.414791
14336, 0.001279, 0.004299, 1.023343, 15.406501
14592, 0.001378, 0.004463, 1.016510, 15.409645
14848, 0.001299, 0.004752, 1.019091, 15.407891
15104, 0.001316, 0.004173, 1.021624, 15.407866
15360, 0.001349, 0.004392, 1.021134, 15.415665
15616, 0.001115, 0.003897, 1.015762, 15.415055
15872, 0.000988, 0.003605, 1.020632, 15.403875
16128, 0.001103, 0.004230, 1.019706, 15.404863
16384, 0.001143, 0.004357, 1.022971, 15.427260
16640, 0.001151, 0.004417, 1.024007, 15.401247
16896, 0.001085, 0.004734, 1.022556, 15.421462
17152, 0.001202, 0.004208, 1.026712, 15.411810
17408, 0.000983, 0.003844, 1.021046, 15.416659
17664, 0.000969, 0.004236, 1.021466, 15.393219
17920, 0.001123, 0.004559, 1.021116, 15.432239
18176, 0.001139, 0.004546, 1.025163, 15.426144
18432, 0.000980, 0.004175, 1.023338, 15.404916
18688, 0.001190, 0.004831, 1.024129, 15.408350
18944, 0.001131, 0.004754, 1.022083, 15.424259
19200, 0.000816, 0.003449, 1.022081, 15.425648
19456, 0.001040, 0.004643, 1.018773, 15.411227
19712, 0.000908, 0.003950, 1.021929, 15.407368
19968, 0.001001, 0.004153, 1.022800, 15.404289
20224, 0.000798, 0.003980, 1.025580, 15.406131
20480, 0.000891, 0.004846, 1.021220, 15.419808
20736, 0.000907, 0.004124, 1.018290, 15.401348
20992, 0.000845, 0.003961, 1.018701, 15.416729
21248, 0.001160, 0.004810, 1.019734, 15.419309
21504, 0.000957, 0.004644, 1.017541, 15.432971
21760, 0.001056, 0.004538, 1.017806, 15.421648
22016, 0.000982, 0.004972, 1.014478, 15.415802
22272, 0.000723, 0.003526, 1.019274, 15.406250
22528, 0.000852, 0.004360, 1.016071, 15.425989
22784, 0.000806, 0.003982, 1.023324, 15.396839
23040, 0.000975, 0.004578, 1.017129, 15.404708
23296, 0.000850, 0.004392, 1.020251, 15.427274
23552, 0.000916, 0.004425, 1.019801, 15.402415
23808, 0.000816, 0.003875, 1.020765, 15.418409
24064, 0.000919, 0.004909, 1.018810, 15.408954
24320, 0.000883, 0.004521, 1.021119, 15.383309
24576, 0.000722, 0.003688, 1.019332, 15.405310
24832, 0.000799, 0.004665, 1.018751, 15.405395
25088, 0.000826, 0.004783, 1.020733, 15.398895
25344, 0.000669, 0.003946, 1.016695, 15.431428
25600, 0.000855, 0.004749, 1.015219, 15.434125
0, 0.014519, 0.014157, 3.645914, 15.413080
256, 0.012227, 0.011453, 3.626516, 15.433104
512, 0.010435, 0.010024, 3.634500, 15.409456
768, 0.008018, 0.008171, 3.630276, 15.417966
1024, 0.008091, 0.008591, 3.631486, 15.418578
1280, 0.007080, 0.007371, 3.626058, 15.411099
